"","station","parameter","time","value","unit","qaqc_flag_id"
"9413","FRK","SpC",2021-04-09 01:00:00,352,"µS/cm","G"
"9414","FRK","SpC",2021-04-09 01:15:00,348,"µS/cm","G"
"9415","FRK","SpC",2021-04-09 01:30:00,344,"µS/cm","G"
"9416","FRK","SpC",2021-04-09 01:45:00,341,"µS/cm","G"
"9417","FRK","SpC",2021-04-09 02:00:00,343,"µS/cm","G"
"9418","FRK","SpC",2021-04-09 02:15:00,348,"µS/cm","G"
"9419","FRK","SpC",2021-04-09 02:30:00,340,"µS/cm","G"
"9420","FRK","SpC",2021-04-09 02:45:00,355,"µS/cm","G"
"9421","FRK","SpC",2021-04-09 03:00:00,339,"µS/cm","G"
"9422","FRK","SpC",2021-04-09 03:15:00,344,"µS/cm","G"
"9423","FRK","SpC",2021-04-09 03:30:00,347,"µS/cm","G"
"9424","FRK","SpC",2021-04-09 03:45:00,349,"µS/cm","G"
"9425","FRK","SpC",2021-04-09 04:00:00,342,"µS/cm","G"
"9426","FRK","SpC",2021-04-09 04:15:00,358,"µS/cm","G"
"9427","FRK","SpC",2021-04-09 04:30:00,356,"µS/cm","G"
"9428","FRK","SpC",2021-04-09 04:45:00,376,"µS/cm","G"
"9429","FRK","SpC",2021-04-09 05:00:00,352,"µS/cm","G"
"9430","FRK","SpC",2021-04-09 05:15:00,364,"µS/cm","G"
"9431","FRK","SpC",2021-04-09 05:30:00,363,"µS/cm","G"
"9432","FRK","SpC",2021-04-09 05:45:00,360,"µS/cm","G"
"9433","FRK","SpC",2021-04-09 06:00:00,365,"µS/cm","G"
"9434","FRK","SpC",2021-04-09 06:15:00,360,"µS/cm","G"
"9435","FRK","SpC",2021-04-09 06:30:00,355,"µS/cm","G"
"9436","FRK","SpC",2021-04-09 06:45:00,350,"µS/cm","G"
"9437","FRK","SpC",2021-04-09 07:00:00,348,"µS/cm","G"
"9438","FRK","SpC",2021-04-09 07:15:00,348,"µS/cm","G"
"9439","FRK","SpC",2021-04-09 07:30:00,348,"µS/cm","G"
"9440","FRK","SpC",2021-04-09 07:45:00,347,"µS/cm","G"
"9441","FRK","SpC",2021-04-09 08:00:00,347,"µS/cm","G"
"9442","FRK","SpC",2021-04-09 08:15:00,346,"µS/cm","G"
"9443","FRK","SpC",2021-04-09 08:30:00,346,"µS/cm","G"
"9444","FRK","SpC",2021-04-09 08:45:00,345,"µS/cm","G"
"9445","FRK","SpC",2021-04-09 09:00:00,346,"µS/cm","G"
"9446","FRK","SpC",2021-04-09 09:15:00,347,"µS/cm","G"
"9447","FRK","SpC",2021-04-09 09:30:00,351,"µS/cm","G"
"9448","FRK","SpC",2021-04-09 09:45:00,352,"µS/cm","G"
"9449","FRK","SpC",2021-04-09 10:00:00,348,"µS/cm","G"
"9450","FRK","SpC",2021-04-09 10:15:00,351,"µS/cm","G"
"9451","FRK","SpC",2021-04-09 10:30:00,351,"µS/cm","G"
"9452","FRK","SpC",2021-04-09 10:45:00,348,"µS/cm","G"
"9453","FRK","SpC",2021-04-09 11:00:00,350,"µS/cm","G"
"9454","FRK","SpC",2021-04-09 11:15:00,348,"µS/cm","G"
"9455","FRK","SpC",2021-04-09 11:30:00,346,"µS/cm","G"
"9456","FRK","SpC",2021-04-09 11:45:00,350,"µS/cm","G"
"9457","FRK","SpC",2021-04-09 12:00:00,349,"µS/cm","G"
"9458","FRK","SpC",2021-04-09 12:15:00,348,"µS/cm","G"
"9459","FRK","SpC",2021-04-09 12:30:00,350,"µS/cm","G"
"9460","FRK","SpC",2021-04-09 12:45:00,350,"µS/cm","G"
"9461","FRK","SpC",2021-04-09 13:00:00,356,"µS/cm","G"
"9462","FRK","SpC",2021-04-09 13:15:00,348,"µS/cm","G"
"9463","FRK","SpC",2021-04-09 13:30:00,350,"µS/cm","G"
"9464","FRK","SpC",2021-04-09 13:45:00,346,"µS/cm","G"
"9465","FRK","SpC",2021-04-09 14:00:00,344,"µS/cm","G"
"9466","FRK","SpC",2021-04-09 14:15:00,354,"µS/cm","G"
"9467","FRK","SpC",2021-04-09 14:30:00,352,"µS/cm","G"
"9468","FRK","SpC",2021-04-09 14:45:00,337,"µS/cm","G"
"9469","FRK","SpC",2021-04-09 15:00:00,352,"µS/cm","G"
"9470","FRK","SpC",2021-04-09 15:15:00,354,"µS/cm","G"
"9471","FRK","SpC",2021-04-09 15:30:00,348,"µS/cm","G"
"9472","FRK","SpC",2021-04-09 15:45:00,346,"µS/cm","G"
"9473","FRK","SpC",2021-04-09 16:00:00,347,"µS/cm","G"
"9474","FRK","SpC",2021-04-09 16:15:00,350,"µS/cm","G"
"9475","FRK","SpC",2021-04-09 16:30:00,351,"µS/cm","G"
"9476","FRK","SpC",2021-04-09 16:45:00,352,"µS/cm","G"
"9477","FRK","SpC",2021-04-09 17:00:00,353,"µS/cm","G"
"9478","FRK","SpC",2021-04-09 17:15:00,351,"µS/cm","G"
"9479","FRK","SpC",2021-04-09 17:30:00,355,"µS/cm","G"
"9480","FRK","SpC",2021-04-09 17:45:00,354,"µS/cm","G"
"9481","FRK","SpC",2021-04-09 18:00:00,345,"µS/cm","G"
"9482","FRK","SpC",2021-04-09 18:15:00,342,"µS/cm","G"
"9483","FRK","SpC",2021-04-09 18:30:00,347,"µS/cm","G"
"9484","FRK","SpC",2021-04-09 18:45:00,355,"µS/cm","G"
"9485","FRK","SpC",2021-04-09 19:00:00,350,"µS/cm","G"
"9486","FRK","SpC",2021-04-09 19:15:00,345,"µS/cm","G"
"9487","FRK","SpC",2021-04-09 19:30:00,353,"µS/cm","G"
"9488","FRK","SpC",2021-04-09 19:45:00,357,"µS/cm","G"
"9489","FRK","SpC",2021-04-09 20:00:00,355,"µS/cm","G"
"9490","FRK","SpC",2021-04-09 20:15:00,354,"µS/cm","G"
"9491","FRK","SpC",2021-04-09 20:30:00,357,"µS/cm","G"
"9492","FRK","SpC",2021-04-09 20:45:00,355,"µS/cm","G"
"9493","FRK","SpC",2021-04-09 21:00:00,361,"µS/cm","G"
"9494","FRK","SpC",2021-04-09 21:15:00,360,"µS/cm","G"
"9495","FRK","SpC",2021-04-09 21:30:00,364,"µS/cm","G"
"9496","FRK","SpC",2021-04-09 21:45:00,358,"µS/cm","G"
"9497","FRK","SpC",2021-04-09 22:00:00,360,"µS/cm","G"
"9498","FRK","SpC",2021-04-09 22:15:00,351,"µS/cm","G"
"9499","FRK","SpC",2021-04-09 22:30:00,350,"µS/cm","G"
"9500","FRK","SpC",2021-04-09 22:45:00,345,"µS/cm","G"
"9501","FRK","SpC",2021-04-09 23:00:00,349,"µS/cm","G"
"9502","FRK","SpC",2021-04-09 23:15:00,363,"µS/cm","G"
"9503","FRK","SpC",2021-04-09 23:30:00,355,"µS/cm","G"
"9504","FRK","SpC",2021-04-09 23:45:00,361,"µS/cm","G"
"9505","FRK","SpC",2021-04-10 00:00:00,356,"µS/cm","G"
"9506","FRK","SpC",2021-04-10 00:15:00,345,"µS/cm","G"
"9507","FRK","SpC",2021-04-10 00:30:00,346,"µS/cm","G"
"9508","FRK","SpC",2021-04-10 00:45:00,355,"µS/cm","G"
"9509","FRK","SpC",2021-04-10 01:00:00,349,"µS/cm","G"
"9510","FRK","SpC",2021-04-10 01:15:00,352,"µS/cm","G"
"9511","FRK","SpC",2021-04-10 01:30:00,351,"µS/cm","G"
"9512","FRK","SpC",2021-04-10 01:45:00,351,"µS/cm","G"
"9513","FRK","SpC",2021-04-10 02:00:00,357,"µS/cm","G"
"9514","FRK","SpC",2021-04-10 02:15:00,352,"µS/cm","G"
"9515","FRK","SpC",2021-04-10 02:30:00,352,"µS/cm","G"
"9516","FRK","SpC",2021-04-10 02:45:00,354,"µS/cm","G"
"9517","FRK","SpC",2021-04-10 03:00:00,367,"µS/cm","G"
"9518","FRK","SpC",2021-04-10 03:15:00,360,"µS/cm","G"
"9519","FRK","SpC",2021-04-10 03:30:00,356,"µS/cm","G"
"9520","FRK","SpC",2021-04-10 03:45:00,355,"µS/cm","G"
"9521","FRK","SpC",2021-04-10 04:00:00,352,"µS/cm","G"
"9522","FRK","SpC",2021-04-10 04:15:00,354,"µS/cm","G"
"9523","FRK","SpC",2021-04-10 04:30:00,356,"µS/cm","G"
"9524","FRK","SpC",2021-04-10 04:45:00,353,"µS/cm","G"
"9525","FRK","SpC",2021-04-10 05:00:00,349,"µS/cm","G"
"9526","FRK","SpC",2021-04-10 05:15:00,345,"µS/cm","G"
"9527","FRK","SpC",2021-04-10 05:30:00,345,"µS/cm","G"
"9528","FRK","SpC",2021-04-10 05:45:00,348,"µS/cm","G"
"9529","FRK","SpC",2021-04-10 06:00:00,351,"µS/cm","G"
"9530","FRK","SpC",2021-04-10 06:15:00,347,"µS/cm","G"
"9531","FRK","SpC",2021-04-10 06:30:00,336,"µS/cm","G"
"9532","FRK","SpC",2021-04-10 06:45:00,337,"µS/cm","G"
"9533","FRK","SpC",2021-04-10 07:00:00,338,"µS/cm","G"
"9534","FRK","SpC",2021-04-10 07:15:00,340,"µS/cm","G"
"9535","FRK","SpC",2021-04-10 07:30:00,342,"µS/cm","G"
"9536","FRK","SpC",2021-04-10 07:45:00,346,"µS/cm","G"
"9537","FRK","SpC",2021-04-10 08:00:00,349,"µS/cm","G"
"9538","FRK","SpC",2021-04-10 08:15:00,344,"µS/cm","G"
"9539","FRK","SpC",2021-04-10 08:30:00,347,"µS/cm","G"
"9540","FRK","SpC",2021-04-10 08:45:00,347,"µS/cm","G"
"9541","FRK","SpC",2021-04-10 09:00:00,347,"µS/cm","G"
"9542","FRK","SpC",2021-04-10 09:15:00,344,"µS/cm","G"
"9543","FRK","SpC",2021-04-10 09:30:00,349,"µS/cm","G"
"9544","FRK","SpC",2021-04-10 09:45:00,349,"µS/cm","G"
"9545","FRK","SpC",2021-04-10 10:00:00,353,"µS/cm","G"
"9546","FRK","SpC",2021-04-10 10:15:00,352,"µS/cm","G"
"9547","FRK","SpC",2021-04-10 10:30:00,353,"µS/cm","G"
"9548","FRK","SpC",2021-04-10 10:45:00,352,"µS/cm","G"
"9549","FRK","SpC",2021-04-10 11:00:00,367,"µS/cm","G"
"9550","FRK","SpC",2021-04-10 11:15:00,357,"µS/cm","G"
"9551","FRK","SpC",2021-04-10 11:30:00,356,"µS/cm","G"
"9552","FRK","SpC",2021-04-10 11:45:00,350,"µS/cm","G"
"9553","FRK","SpC",2021-04-10 12:00:00,347,"µS/cm","G"
"9554","FRK","SpC",2021-04-10 12:15:00,353,"µS/cm","G"
"9555","FRK","SpC",2021-04-10 12:30:00,347,"µS/cm","G"
"9556","FRK","SpC",2021-04-10 12:45:00,351,"µS/cm","G"
"9557","FRK","SpC",2021-04-10 13:00:00,353,"µS/cm","G"
"9558","FRK","SpC",2021-04-10 13:15:00,357,"µS/cm","G"
"9559","FRK","SpC",2021-04-10 13:30:00,355,"µS/cm","G"
"9560","FRK","SpC",2021-04-10 13:45:00,348,"µS/cm","G"
"9561","FRK","SpC",2021-04-10 14:00:00,350,"µS/cm","G"
"9562","FRK","SpC",2021-04-10 14:15:00,346,"µS/cm","G"
"9563","FRK","SpC",2021-04-10 14:30:00,344,"µS/cm","G"
"9564","FRK","SpC",2021-04-10 14:45:00,340,"µS/cm","G"
"9565","FRK","SpC",2021-04-10 15:00:00,336,"µS/cm","G"
"9566","FRK","SpC",2021-04-10 15:15:00,336,"µS/cm","G"
"9567","FRK","SpC",2021-04-10 15:30:00,329,"µS/cm","G"
"9568","FRK","SpC",2021-04-10 15:45:00,335,"µS/cm","G"
"9569","FRK","SpC",2021-04-10 16:00:00,341,"µS/cm","G"
"9570","FRK","SpC",2021-04-10 16:15:00,345,"µS/cm","G"
"9571","FRK","SpC",2021-04-10 16:30:00,344,"µS/cm","G"
"9572","FRK","SpC",2021-04-10 16:45:00,347,"µS/cm","G"
"9573","FRK","SpC",2021-04-10 17:00:00,344,"µS/cm","G"
"9574","FRK","SpC",2021-04-10 17:15:00,346,"µS/cm","G"
"9575","FRK","SpC",2021-04-10 17:30:00,346,"µS/cm","G"
"9576","FRK","SpC",2021-04-10 17:45:00,343,"µS/cm","G"
"9577","FRK","SpC",2021-04-10 18:00:00,347,"µS/cm","G"
"9578","FRK","SpC",2021-04-10 18:15:00,352,"µS/cm","G"
"9579","FRK","SpC",2021-04-10 18:30:00,356,"µS/cm","G"
"9580","FRK","SpC",2021-04-10 18:45:00,358,"µS/cm","G"
"9581","FRK","SpC",2021-04-10 19:00:00,364,"µS/cm","G"
"9582","FRK","SpC",2021-04-10 19:15:00,356,"µS/cm","G"
"9583","FRK","SpC",2021-04-10 19:30:00,356,"µS/cm","G"
"9584","FRK","SpC",2021-04-10 19:45:00,354,"µS/cm","G"
"9585","FRK","SpC",2021-04-10 20:00:00,356,"µS/cm","G"
"9586","FRK","SpC",2021-04-10 20:15:00,361,"µS/cm","G"
"9587","FRK","SpC",2021-04-10 20:30:00,363,"µS/cm","G"
"9588","FRK","SpC",2021-04-10 20:45:00,351,"µS/cm","G"
"9589","FRK","SpC",2021-04-10 21:00:00,350,"µS/cm","G"
"9590","FRK","SpC",2021-04-10 21:15:00,362,"µS/cm","G"
"9591","FRK","SpC",2021-04-10 21:30:00,353,"µS/cm","G"
"9592","FRK","SpC",2021-04-10 21:45:00,357,"µS/cm","G"
"9593","FRK","SpC",2021-04-10 22:00:00,358,"µS/cm","G"
"9594","FRK","SpC",2021-04-10 22:15:00,363,"µS/cm","G"
"9595","FRK","SpC",2021-04-10 22:30:00,359,"µS/cm","G"
"9596","FRK","SpC",2021-04-10 22:45:00,365,"µS/cm","G"
"9597","FRK","SpC",2021-04-10 23:00:00,366,"µS/cm","G"
"9598","FRK","SpC",2021-04-10 23:15:00,365,"µS/cm","G"
"9599","FRK","SpC",2021-04-10 23:30:00,358,"µS/cm","G"
"9600","FRK","SpC",2021-04-10 23:45:00,360,"µS/cm","G"
"9601","FRK","SpC",2021-04-11 00:00:00,363,"µS/cm","G"
"9602","FRK","SpC",2021-04-11 00:15:00,365,"µS/cm","G"
"9603","FRK","SpC",2021-04-11 00:30:00,363,"µS/cm","G"
"9604","FRK","SpC",2021-04-11 00:45:00,360,"µS/cm","G"
"9605","FRK","SpC",2021-04-11 01:00:00,357,"µS/cm","G"
"9606","FRK","SpC",2021-04-11 01:15:00,356,"µS/cm","G"
"9607","FRK","SpC",2021-04-11 01:30:00,356,"µS/cm","G"
"9608","FRK","SpC",2021-04-11 01:45:00,349,"µS/cm","G"
"9609","FRK","SpC",2021-04-11 02:00:00,350,"µS/cm","G"
"9610","FRK","SpC",2021-04-11 02:15:00,355,"µS/cm","G"
"9611","FRK","SpC",2021-04-11 02:30:00,340,"µS/cm","G"
"9612","FRK","SpC",2021-04-11 02:45:00,343,"µS/cm","G"
"9613","FRK","SpC",2021-04-11 03:00:00,349,"µS/cm","G"
"9614","FRK","SpC",2021-04-11 03:15:00,356,"µS/cm","G"
"9615","FRK","SpC",2021-04-11 03:30:00,354,"µS/cm","G"
"9616","FRK","SpC",2021-04-11 03:45:00,354,"µS/cm","G"
"9617","FRK","SpC",2021-04-11 04:00:00,354,"µS/cm","G"
"9618","FRK","SpC",2021-04-11 04:15:00,350,"µS/cm","G"
"9619","FRK","SpC",2021-04-11 04:30:00,347,"µS/cm","G"
"9620","FRK","SpC",2021-04-11 04:45:00,364,"µS/cm","G"
"9621","FRK","SpC",2021-04-11 05:00:00,346,"µS/cm","G"
"9622","FRK","SpC",2021-04-11 05:15:00,344,"µS/cm","G"
"9623","FRK","SpC",2021-04-11 05:30:00,347,"µS/cm","G"
"9624","FRK","SpC",2021-04-11 05:45:00,344,"µS/cm","G"
"9625","FRK","SpC",2021-04-11 06:00:00,346,"µS/cm","G"
"9626","FRK","SpC",2021-04-11 06:15:00,348,"µS/cm","G"
"9627","FRK","SpC",2021-04-11 06:30:00,349,"µS/cm","G"
"9628","FRK","SpC",2021-04-11 06:45:00,349,"µS/cm","G"
"9629","FRK","SpC",2021-04-11 07:00:00,347,"µS/cm","G"
"9630","FRK","SpC",2021-04-11 07:15:00,347,"µS/cm","G"
"9631","FRK","SpC",2021-04-11 07:30:00,345,"µS/cm","G"
"9632","FRK","SpC",2021-04-11 07:45:00,344,"µS/cm","G"
"9633","FRK","SpC",2021-04-11 08:00:00,344,"µS/cm","G"
"9634","FRK","SpC",2021-04-11 08:15:00,337,"µS/cm","G"
"9635","FRK","SpC",2021-04-11 08:30:00,343,"µS/cm","G"
"9636","FRK","SpC",2021-04-11 08:45:00,355,"µS/cm","G"
"9637","FRK","SpC",2021-04-11 09:00:00,345,"µS/cm","G"
"9638","FRK","SpC",2021-04-11 09:15:00,339,"µS/cm","G"
"9639","FRK","SpC",2021-04-11 09:30:00,346,"µS/cm","G"
"9640","FRK","SpC",2021-04-11 09:45:00,349,"µS/cm","G"
"9641","FRK","SpC",2021-04-11 10:00:00,358,"µS/cm","G"
"9642","FRK","SpC",2021-04-11 10:15:00,348,"µS/cm","G"
"9643","FRK","SpC",2021-04-11 10:30:00,350,"µS/cm","G"
"9644","FRK","SpC",2021-04-11 10:45:00,349,"µS/cm","G"
"9645","FRK","SpC",2021-04-11 11:00:00,350,"µS/cm","G"
"9646","FRK","SpC",2021-04-11 11:15:00,351,"µS/cm","G"
"9647","FRK","SpC",2021-04-11 11:30:00,351,"µS/cm","G"
"9648","FRK","SpC",2021-04-11 11:45:00,349,"µS/cm","G"
"9649","FRK","SpC",2021-04-11 12:00:00,346,"µS/cm","G"
"9650","FRK","SpC",2021-04-11 12:15:00,349,"µS/cm","G"
"9651","FRK","SpC",2021-04-11 12:30:00,348,"µS/cm","G"
"9652","FRK","SpC",2021-04-11 12:45:00,344,"µS/cm","G"
"9653","FRK","SpC",2021-04-11 13:00:00,341,"µS/cm","G"
"9654","FRK","SpC",2021-04-11 13:15:00,344,"µS/cm","G"
"9655","FRK","SpC",2021-04-11 13:30:00,354,"µS/cm","G"
"9656","FRK","SpC",2021-04-11 13:45:00,362,"µS/cm","G"
"9657","FRK","SpC",2021-04-11 14:00:00,359,"µS/cm","G"
"9658","FRK","SpC",2021-04-11 14:15:00,348,"µS/cm","G"
"9659","FRK","SpC",2021-04-11 14:30:00,348,"µS/cm","G"
"9660","FRK","SpC",2021-04-11 14:45:00,351,"µS/cm","G"
"9661","FRK","SpC",2021-04-11 15:00:00,344,"µS/cm","G"
"9662","FRK","SpC",2021-04-11 15:15:00,346,"µS/cm","G"
"9663","FRK","SpC",2021-04-11 15:30:00,349,"µS/cm","G"
"9664","FRK","SpC",2021-04-11 15:45:00,351,"µS/cm","G"
"9665","FRK","SpC",2021-04-11 16:00:00,351,"µS/cm","G"
"9666","FRK","SpC",2021-04-11 16:15:00,351,"µS/cm","G"
"9667","FRK","SpC",2021-04-11 16:30:00,352,"µS/cm","G"
"9668","FRK","SpC",2021-04-11 16:45:00,352,"µS/cm","G"
"9669","FRK","SpC",2021-04-11 17:00:00,354,"µS/cm","G"
"9670","FRK","SpC",2021-04-11 17:15:00,350,"µS/cm","G"
"9671","FRK","SpC",2021-04-11 17:30:00,351,"µS/cm","G"
"9672","FRK","SpC",2021-04-11 17:45:00,345,"µS/cm","G"
"9673","FRK","SpC",2021-04-11 18:00:00,346,"µS/cm","G"
"9674","FRK","SpC",2021-04-11 18:15:00,340,"µS/cm","G"
"9675","FRK","SpC",2021-04-11 18:30:00,337,"µS/cm","G"
"9676","FRK","SpC",2021-04-11 18:45:00,345,"µS/cm","G"
"9677","FRK","SpC",2021-04-11 19:00:00,349,"µS/cm","G"
"9678","FRK","SpC",2021-04-11 19:15:00,352,"µS/cm","G"
"9679","FRK","SpC",2021-04-11 19:30:00,350,"µS/cm","G"
"9680","FRK","SpC",2021-04-11 19:45:00,349,"µS/cm","G"
"9681","FRK","SpC",2021-04-11 20:00:00,355,"µS/cm","G"
"9682","FRK","SpC",2021-04-11 20:15:00,348,"µS/cm","G"
"9683","FRK","SpC",2021-04-11 20:30:00,345,"µS/cm","G"
"9684","FRK","SpC",2021-04-11 20:45:00,345,"µS/cm","G"
"9685","FRK","SpC",2021-04-11 21:00:00,356,"µS/cm","G"
"9686","FRK","SpC",2021-04-11 21:15:00,350,"µS/cm","G"
"9687","FRK","SpC",2021-04-11 21:30:00,351,"µS/cm","G"
"9688","FRK","SpC",2021-04-11 21:45:00,348,"µS/cm","G"
"9689","FRK","SpC",2021-04-11 22:00:00,345,"µS/cm","G"
"9690","FRK","SpC",2021-04-11 22:15:00,345,"µS/cm","G"
"9691","FRK","SpC",2021-04-11 22:30:00,351,"µS/cm","G"
"9692","FRK","SpC",2021-04-11 22:45:00,349,"µS/cm","G"
"9693","FRK","SpC",2021-04-11 23:00:00,339,"µS/cm","G"
"9694","FRK","SpC",2021-04-11 23:15:00,343,"µS/cm","G"
"9695","FRK","SpC",2021-04-11 23:30:00,346,"µS/cm","G"
"9696","FRK","SpC",2021-04-11 23:45:00,339,"µS/cm","G"
"9697","FRK","SpC",2021-04-12 00:00:00,353,"µS/cm","G"
"9698","FRK","SpC",2021-04-12 00:15:00,352,"µS/cm","G"
"9699","FRK","SpC",2021-04-12 00:30:00,353,"µS/cm","G"
"9700","FRK","SpC",2021-04-12 00:45:00,348,"µS/cm","G"
"9701","FRK","SpC",2021-04-12 01:00:00,348,"µS/cm","G"
"9702","FRK","SpC",2021-04-12 01:15:00,334,"µS/cm","G"
"9703","FRK","SpC",2021-04-12 01:30:00,354,"µS/cm","G"
"9704","FRK","SpC",2021-04-12 01:45:00,352,"µS/cm","G"
"9705","FRK","SpC",2021-04-12 02:00:00,347,"µS/cm","G"
"9706","FRK","SpC",2021-04-12 02:15:00,344,"µS/cm","G"
"9707","FRK","SpC",2021-04-12 02:30:00,343,"µS/cm","G"
"9708","FRK","SpC",2021-04-12 02:45:00,357,"µS/cm","G"
"9709","FRK","SpC",2021-04-12 03:00:00,343,"µS/cm","G"
"9710","FRK","SpC",2021-04-12 03:15:00,352,"µS/cm","G"
"9711","FRK","SpC",2021-04-12 03:30:00,356,"µS/cm","G"
"9712","FRK","SpC",2021-04-12 03:45:00,379,"µS/cm","G"
"9713","FRK","SpC",2021-04-12 04:00:00,368,"µS/cm","G"
"9714","FRK","SpC",2021-04-12 04:15:00,359,"µS/cm","G"
"9715","FRK","SpC",2021-04-12 04:30:00,353,"µS/cm","G"
"9716","FRK","SpC",2021-04-12 04:45:00,352,"µS/cm","G"
"9717","FRK","SpC",2021-04-12 05:00:00,355,"µS/cm","G"
"9718","FRK","SpC",2021-04-12 05:15:00,357,"µS/cm","G"
"9719","FRK","SpC",2021-04-12 05:30:00,356,"µS/cm","G"
"9720","FRK","SpC",2021-04-12 05:45:00,362,"µS/cm","G"
"9721","FRK","SpC",2021-04-12 06:00:00,358,"µS/cm","G"
"9722","FRK","SpC",2021-04-12 06:15:00,355,"µS/cm","G"
"9723","FRK","SpC",2021-04-12 06:30:00,356,"µS/cm","G"
"9724","FRK","SpC",2021-04-12 06:45:00,358,"µS/cm","G"
"9725","FRK","SpC",2021-04-12 07:00:00,359,"µS/cm","G"
"9726","FRK","SpC",2021-04-12 07:15:00,361,"µS/cm","G"
"9727","FRK","SpC",2021-04-12 07:30:00,357,"µS/cm","G"
"9728","FRK","SpC",2021-04-12 07:45:00,359,"µS/cm","G"
"9729","FRK","SpC",2021-04-12 08:00:00,350,"µS/cm","G"
"9730","FRK","SpC",2021-04-12 08:15:00,356,"µS/cm","G"
"9731","FRK","SpC",2021-04-12 08:30:00,357,"µS/cm","G"
"9732","FRK","SpC",2021-04-12 08:45:00,355,"µS/cm","G"
"9733","FRK","SpC",2021-04-12 09:00:00,357,"µS/cm","G"
"9734","FRK","SpC",2021-04-12 09:15:00,355,"µS/cm","G"
"9735","FRK","SpC",2021-04-12 09:30:00,358,"µS/cm","G"
"9736","FRK","SpC",2021-04-12 09:45:00,359,"µS/cm","G"
"9737","FRK","SpC",2021-04-12 10:00:00,356,"µS/cm","G"
"9738","FRK","SpC",2021-04-12 10:15:00,353,"µS/cm","G"
"9739","FRK","SpC",2021-04-12 10:30:00,352,"µS/cm","G"
"9740","FRK","SpC",2021-04-12 10:45:00,345,"µS/cm","G"
"9741","FRK","SpC",2021-04-12 11:00:00,347,"µS/cm","G"
"9742","FRK","SpC",2021-04-12 11:15:00,349,"µS/cm","G"
"9743","FRK","SpC",2021-04-12 11:30:00,348,"µS/cm","G"
"9744","FRK","SpC",2021-04-12 11:45:00,359,"µS/cm","G"
"9745","FRK","SpC",2021-04-12 12:00:00,354,"µS/cm","G"
"9746","FRK","SpC",2021-04-12 12:15:00,358,"µS/cm","G"
"9747","FRK","SpC",2021-04-12 12:30:00,350,"µS/cm","G"
"9748","FRK","SpC",2021-04-12 12:45:00,353,"µS/cm","G"
"9749","FRK","SpC",2021-04-12 13:00:00,353,"µS/cm","G"
"9750","FRK","SpC",2021-04-12 13:15:00,358,"µS/cm","G"
"9751","FRK","SpC",2021-04-12 13:30:00,359,"µS/cm","G"
"9752","FRK","SpC",2021-04-12 13:45:00,359,"µS/cm","G"
"9753","FRK","SpC",2021-04-12 14:00:00,349,"µS/cm","G"
"9754","FRK","SpC",2021-04-12 14:15:00,350,"µS/cm","G"
"9755","FRK","SpC",2021-04-12 14:30:00,348,"µS/cm","G"
"9756","FRK","SpC",2021-04-12 14:45:00,347,"µS/cm","G"
"9757","FRK","SpC",2021-04-12 15:00:00,371,"µS/cm","G"
"9758","FRK","SpC",2021-04-12 15:15:00,356,"µS/cm","G"
"9759","FRK","SpC",2021-04-12 15:30:00,354,"µS/cm","G"
"9760","FRK","SpC",2021-04-12 15:45:00,340,"µS/cm","G"
"9761","FRK","SpC",2021-04-12 16:00:00,344,"µS/cm","G"
"9762","FRK","SpC",2021-04-12 16:15:00,340,"µS/cm","G"
"9763","FRK","SpC",2021-04-12 16:30:00,347,"µS/cm","G"
"9764","FRK","SpC",2021-04-12 16:45:00,346,"µS/cm","G"
"9765","FRK","SpC",2021-04-12 17:00:00,344,"µS/cm","G"
"9766","FRK","SpC",2021-04-12 17:15:00,345,"µS/cm","G"
"9767","FRK","SpC",2021-04-12 17:30:00,347,"µS/cm","G"
"9768","FRK","SpC",2021-04-12 17:45:00,346,"µS/cm","G"
"9769","FRK","SpC",2021-04-12 18:00:00,361,"µS/cm","G"
"9770","FRK","SpC",2021-04-12 18:15:00,353,"µS/cm","G"
"9771","FRK","SpC",2021-04-12 18:30:00,348,"µS/cm","G"
"9772","FRK","SpC",2021-04-12 18:45:00,348,"µS/cm","G"
"9773","FRK","SpC",2021-04-12 19:00:00,349,"µS/cm","G"
"9774","FRK","SpC",2021-04-12 19:15:00,351,"µS/cm","G"
"9775","FRK","SpC",2021-04-12 19:30:00,352,"µS/cm","G"
"9776","FRK","SpC",2021-04-12 19:45:00,350,"µS/cm","G"
"9777","FRK","SpC",2021-04-12 20:00:00,349,"µS/cm","G"
"9778","FRK","SpC",2021-04-12 20:15:00,353,"µS/cm","G"
"9779","FRK","SpC",2021-04-12 20:30:00,352,"µS/cm","G"
"9780","FRK","SpC",2021-04-12 20:45:00,350,"µS/cm","G"
"9781","FRK","SpC",2021-04-12 21:00:00,353,"µS/cm","G"
"9782","FRK","SpC",2021-04-12 21:15:00,355,"µS/cm","G"
"9783","FRK","SpC",2021-04-12 21:30:00,350,"µS/cm","G"
"9784","FRK","SpC",2021-04-12 21:45:00,353,"µS/cm","G"
"9785","FRK","SpC",2021-04-12 22:00:00,356,"µS/cm","G"
"9786","FRK","SpC",2021-04-12 22:15:00,343,"µS/cm","G"
"9787","FRK","SpC",2021-04-12 22:30:00,344,"µS/cm","G"
"9788","FRK","SpC",2021-04-12 22:45:00,344,"µS/cm","G"
"9789","FRK","SpC",2021-04-12 23:00:00,346,"µS/cm","G"
