"","station","parameter","time","value","unit","qaqc_flag_id"
"8712","FRK","Turbidity",2021-04-01 17:45:00,2.52,"NTU","G"
"8713","FRK","Turbidity",2021-04-01 18:00:00,2.77,"NTU","G"
"8714","FRK","Turbidity",2021-04-01 18:15:00,2.73,"NTU","G"
"8715","FRK","Turbidity",2021-04-01 18:30:00,2.98,"NTU","G"
"8716","FRK","Turbidity",2021-04-01 18:45:00,3,"NTU","G"
"8717","FRK","Turbidity",2021-04-01 19:00:00,3.27,"NTU","G"
"8718","FRK","Turbidity",2021-04-01 19:15:00,3.8,"NTU","G"
"8719","FRK","Turbidity",2021-04-01 19:30:00,3.67,"NTU","G"
"8720","FRK","Turbidity",2021-04-01 19:45:00,3.66,"NTU","G"
"8721","FRK","Turbidity",2021-04-01 20:00:00,3.59,"NTU","G"
"8722","FRK","Turbidity",2021-04-01 20:15:00,3.6,"NTU","G"
"8723","FRK","Turbidity",2021-04-01 20:30:00,3.69,"NTU","G"
"8724","FRK","Turbidity",2021-04-01 20:45:00,3.84,"NTU","G"
"8725","FRK","Turbidity",2021-04-01 21:00:00,3.56,"NTU","G"
"8726","FRK","Turbidity",2021-04-01 21:15:00,3.56,"NTU","G"
"8727","FRK","Turbidity",2021-04-01 21:30:00,3.57,"NTU","G"
"8728","FRK","Turbidity",2021-04-01 21:45:00,3.85,"NTU","G"
"8729","FRK","Turbidity",2021-04-01 22:00:00,3.62,"NTU","G"
"8730","FRK","Turbidity",2021-04-01 22:15:00,3.63,"NTU","G"
"8731","FRK","Turbidity",2021-04-01 22:30:00,3.66,"NTU","G"
"8732","FRK","Turbidity",2021-04-01 22:45:00,3.42,"NTU","G"
"8733","FRK","Turbidity",2021-04-01 23:00:00,3.15,"NTU","G"
"8734","FRK","Turbidity",2021-04-01 23:15:00,3.12,"NTU","G"
"8735","FRK","Turbidity",2021-04-01 23:30:00,3.2,"NTU","G"
"8736","FRK","Turbidity",2021-04-01 23:45:00,2.99,"NTU","G"
"8737","FRK","Turbidity",2021-04-02 00:00:00,2.81,"NTU","G"
"8738","FRK","Turbidity",2021-04-02 00:15:00,2.7,"NTU","G"
"8739","FRK","Turbidity",2021-04-02 00:30:00,2.92,"NTU","G"
"8740","FRK","Turbidity",2021-04-02 00:45:00,2.56,"NTU","G"
"8741","FRK","Turbidity",2021-04-02 01:00:00,2.49,"NTU","G"
"8742","FRK","Turbidity",2021-04-02 01:15:00,2.49,"NTU","G"
"8743","FRK","Turbidity",2021-04-02 01:30:00,2.44,"NTU","G"
"8744","FRK","Turbidity",2021-04-02 01:45:00,2.51,"NTU","G"
"8745","FRK","Turbidity",2021-04-02 02:00:00,2.43,"NTU","G"
"8746","FRK","Turbidity",2021-04-02 02:15:00,2.45,"NTU","G"
"8747","FRK","Turbidity",2021-04-02 02:30:00,2.67,"NTU","G"
"8748","FRK","Turbidity",2021-04-02 02:45:00,2.43,"NTU","G"
"8749","FRK","Turbidity",2021-04-02 03:00:00,2.82,"NTU","G"
"8750","FRK","Turbidity",2021-04-02 03:15:00,2.8,"NTU","G"
"8751","FRK","Turbidity",2021-04-02 03:30:00,2.95,"NTU","G"
"8752","FRK","Turbidity",2021-04-02 03:45:00,3.05,"NTU","G"
"8753","FRK","Turbidity",2021-04-02 04:45:00,3.23,"NTU","G"
"8754","FRK","Turbidity",2021-04-02 04:00:00,3.2,"NTU","G"
"8755","FRK","Turbidity",2021-04-02 04:15:00,3.14,"NTU","G"
"8756","FRK","Turbidity",2021-04-02 04:30:00,3.07,"NTU","G"
"8757","FRK","Turbidity",2021-04-02 05:00:00,3.47,"NTU","G"
"8758","FRK","Turbidity",2021-04-02 05:15:00,3.45,"NTU","G"
"8759","FRK","Turbidity",2021-04-02 05:30:00,3.64,"NTU","G"
"8760","FRK","Turbidity",2021-04-02 05:45:00,3.92,"NTU","G"
"8761","FRK","Turbidity",2021-04-02 06:00:00,3.8,"NTU","G"
"8762","FRK","Turbidity",2021-04-02 06:15:00,3.98,"NTU","G"
"8763","FRK","Turbidity",2021-04-02 06:30:00,3.86,"NTU","G"
"8764","FRK","Turbidity",2021-04-02 06:45:00,4.12,"NTU","G"
"8765","FRK","Turbidity",2021-04-02 07:00:00,3.89,"NTU","G"
"8766","FRK","Turbidity",2021-04-02 07:15:00,3.9,"NTU","G"
"8767","FRK","Turbidity",2021-04-02 07:30:00,3.97,"NTU","G"
"8768","FRK","Turbidity",2021-04-02 07:45:00,3.66,"NTU","G"
"8769","FRK","Turbidity",2021-04-02 08:00:00,3.81,"NTU","G"
"8770","FRK","Turbidity",2021-04-02 08:15:00,3.77,"NTU","G"
"8771","FRK","Turbidity",2021-04-02 08:30:00,3.98,"NTU","G"
"8772","FRK","Turbidity",2021-04-02 08:45:00,3.48,"NTU","G"
"8773","FRK","Turbidity",2021-04-02 09:00:00,3.9,"NTU","G"
"8774","FRK","Turbidity",2021-04-02 09:15:00,3.78,"NTU","G"
"8775","FRK","Turbidity",2021-04-02 09:30:00,3.54,"NTU","G"
"8776","FRK","Turbidity",2021-04-02 09:45:00,3.63,"NTU","G"
"8777","FRK","Turbidity",2021-04-02 10:00:00,3.4,"NTU","G"
"8778","FRK","Turbidity",2021-04-02 10:15:00,3.39,"NTU","G"
"8779","FRK","Turbidity",2021-04-02 10:30:00,3.33,"NTU","G"
"8780","FRK","Turbidity",2021-04-02 10:45:00,3.27,"NTU","G"
"8781","FRK","Turbidity",2021-04-02 11:00:00,3.15,"NTU","G"
"8782","FRK","Turbidity",2021-04-02 11:15:00,3.01,"NTU","G"
"8783","FRK","Turbidity",2021-04-02 11:30:00,2.9,"NTU","G"
"8784","FRK","Turbidity",2021-04-02 11:45:00,2.87,"NTU","G"
"8785","FRK","Turbidity",2021-04-02 12:00:00,2.91,"NTU","G"
"8786","FRK","Turbidity",2021-04-02 12:15:00,2.73,"NTU","G"
"8787","FRK","Turbidity",2021-04-02 12:30:00,2.66,"NTU","G"
"8788","FRK","Turbidity",2021-04-02 12:45:00,2.6,"NTU","G"
"8789","FRK","Turbidity",2021-04-02 13:00:00,2.5,"NTU","G"
"8790","FRK","Turbidity",2021-04-02 13:15:00,2.54,"NTU","G"
"8791","FRK","Turbidity",2021-04-02 13:30:00,2.61,"NTU","G"
"8792","FRK","Turbidity",2021-04-02 13:45:00,2.69,"NTU","G"
"8793","FRK","Turbidity",2021-04-02 14:00:00,2.7,"NTU","G"
"8794","FRK","Turbidity",2021-04-02 14:15:00,2.76,"NTU","G"
"8795","FRK","Turbidity",2021-04-02 14:30:00,2.58,"NTU","G"
"8796","FRK","Turbidity",2021-04-02 14:45:00,2.74,"NTU","G"
"8797","FRK","Turbidity",2021-04-02 15:00:00,2.82,"NTU","G"
"8798","FRK","Turbidity",2021-04-02 15:15:00,2.65,"NTU","G"
"8799","FRK","Turbidity",2021-04-02 15:30:00,2.63,"NTU","G"
"8800","FRK","Turbidity",2021-04-02 15:45:00,2.53,"NTU","G"
"8801","FRK","Turbidity",2021-04-02 16:00:00,2.43,"NTU","G"
"8802","FRK","Turbidity",2021-04-02 16:15:00,2.45,"NTU","G"
"8803","FRK","Turbidity",2021-04-02 16:30:00,2.35,"NTU","G"
"8804","FRK","Turbidity",2021-04-02 16:45:00,2.36,"NTU","G"
"8805","FRK","Turbidity",2021-04-02 17:00:00,2.44,"NTU","G"
"8806","FRK","Turbidity",2021-04-02 17:15:00,2.49,"NTU","G"
"8807","FRK","Turbidity",2021-04-02 17:30:00,2.5,"NTU","G"
"8808","FRK","Turbidity",2021-04-02 17:45:00,2.5,"NTU","G"
"8809","FRK","Turbidity",2021-04-02 18:00:00,2.67,"NTU","G"
"8810","FRK","Turbidity",2021-04-02 18:15:00,2.75,"NTU","G"
"8811","FRK","Turbidity",2021-04-02 18:30:00,2.68,"NTU","G"
"8812","FRK","Turbidity",2021-04-02 18:45:00,2.84,"NTU","G"
"8813","FRK","Turbidity",2021-04-02 19:00:00,3.08,"NTU","G"
"8814","FRK","Turbidity",2021-04-02 19:15:00,2.91,"NTU","G"
"8815","FRK","Turbidity",2021-04-02 19:30:00,3.3,"NTU","G"
"8816","FRK","Turbidity",2021-04-02 19:45:00,3.65,"NTU","G"
"8817","FRK","Turbidity",2021-04-02 20:00:00,4.59,"NTU","G"
"8818","FRK","Turbidity",2021-04-02 20:15:00,4.57,"NTU","G"
"8819","FRK","Turbidity",2021-04-02 20:30:00,5.51,"NTU","G"
"8820","FRK","Turbidity",2021-04-02 20:45:00,6.31,"NTU","G"
"8821","FRK","Turbidity",2021-04-02 21:00:00,5.98,"NTU","G"
"8822","FRK","Turbidity",2021-04-02 21:15:00,5.74,"NTU","G"
"8823","FRK","Turbidity",2021-04-02 21:30:00,5.68,"NTU","G"
"8824","FRK","Turbidity",2021-04-02 21:45:00,5.5,"NTU","G"
"8825","FRK","Turbidity",2021-04-02 22:00:00,4.87,"NTU","G"
"8826","FRK","Turbidity",2021-04-02 22:15:00,4.42,"NTU","G"
"8827","FRK","Turbidity",2021-04-02 22:30:00,4.63,"NTU","G"
"8828","FRK","Turbidity",2021-04-02 22:45:00,4.41,"NTU","G"
"8829","FRK","Turbidity",2021-04-02 23:00:00,4.42,"NTU","G"
"8830","FRK","Turbidity",2021-04-02 23:15:00,4.47,"NTU","G"
"8831","FRK","Turbidity",2021-04-02 23:30:00,5.04,"NTU","G"
"8832","FRK","Turbidity",2021-04-02 23:45:00,7.39,"NTU","G"
"8833","FRK","Turbidity",2021-04-03 00:00:00,5.46,"NTU","G"
"8834","FRK","Turbidity",2021-04-03 00:15:00,6.73,"NTU","G"
"8835","FRK","Turbidity",2021-04-03 01:15:00,9.96,"NTU","G"
"8836","FRK","Turbidity",2021-04-03 00:30:00,6.39,"NTU","G"
"8837","FRK","Turbidity",2021-04-03 00:45:00,7.18,"NTU","G"
"8838","FRK","Turbidity",2021-04-03 01:00:00,7.62,"NTU","G"
"8839","FRK","Turbidity",2021-04-03 01:30:00,9.12,"NTU","G"
"8840","FRK","Turbidity",2021-04-03 01:45:00,11.18,"NTU","G"
"8841","FRK","Turbidity",2021-04-03 02:00:00,12.61,"NTU","G"
"8842","FRK","Turbidity",2021-04-03 02:15:00,13.21,"NTU","G"
"8843","FRK","Turbidity",2021-04-03 02:30:00,12.46,"NTU","G"
"8844","FRK","Turbidity",2021-04-03 02:45:00,12.82,"NTU","G"
"8845","FRK","Turbidity",2021-04-03 03:00:00,11.8,"NTU","G"
"8846","FRK","Turbidity",2021-04-03 03:15:00,11.52,"NTU","G"
"8847","FRK","Turbidity",2021-04-03 03:30:00,13.35,"NTU","G"
"8848","FRK","Turbidity",2021-04-03 03:45:00,14.01,"NTU","G"
"8849","FRK","Turbidity",2021-04-03 04:00:00,13.77,"NTU","G"
"8850","FRK","Turbidity",2021-04-03 04:15:00,12.54,"NTU","G"
"8851","FRK","Turbidity",2021-04-03 04:30:00,11.97,"NTU","G"
"8852","FRK","Turbidity",2021-04-03 04:45:00,9.18,"NTU","G"
"8853","FRK","Turbidity",2021-04-03 05:00:00,7.89,"NTU","G"
"8854","FRK","Turbidity",2021-04-03 05:15:00,6.82,"NTU","G"
"8855","FRK","Turbidity",2021-04-03 05:30:00,5.66,"NTU","G"
"8856","FRK","Turbidity",2021-04-03 05:45:00,5,"NTU","G"
"8857","FRK","Turbidity",2021-04-03 06:00:00,4.3,"NTU","G"
"8858","FRK","Turbidity",2021-04-03 06:15:00,4.66,"NTU","G"
"8859","FRK","Turbidity",2021-04-03 06:30:00,6.57,"NTU","G"
"8860","FRK","Turbidity",2021-04-03 06:45:00,6.22,"NTU","G"
"8861","FRK","Turbidity",2021-04-03 07:00:00,5.49,"NTU","G"
"8862","FRK","Turbidity",2021-04-03 07:15:00,5.27,"NTU","G"
"8863","FRK","Turbidity",2021-04-03 07:30:00,5.7,"NTU","G"
"8864","FRK","Turbidity",2021-04-03 07:45:00,5.32,"NTU","G"
"8865","FRK","Turbidity",2021-04-03 08:00:00,5.28,"NTU","G"
"8866","FRK","Turbidity",2021-04-03 08:15:00,5.37,"NTU","G"
"8867","FRK","Turbidity",2021-04-03 08:30:00,5.4,"NTU","G"
"8868","FRK","Turbidity",2021-04-03 08:45:00,5.4,"NTU","G"
"8869","FRK","Turbidity",2021-04-03 09:00:00,5.12,"NTU","G"
"8870","FRK","Turbidity",2021-04-03 09:15:00,5.28,"NTU","G"
"8871","FRK","Turbidity",2021-04-03 09:30:00,5.29,"NTU","G"
"8872","FRK","Turbidity",2021-04-03 09:45:00,5.09,"NTU","G"
"8873","FRK","Turbidity",2021-04-03 10:00:00,5.06,"NTU","G"
"8874","FRK","Turbidity",2021-04-03 10:15:00,4.95,"NTU","G"
"8875","FRK","Turbidity",2021-04-03 10:30:00,4.79,"NTU","G"
"8876","FRK","Turbidity",2021-04-03 10:45:00,4.71,"NTU","G"
"8877","FRK","Turbidity",2021-04-03 11:00:00,4.74,"NTU","G"
"8878","FRK","Turbidity",2021-04-03 11:15:00,4.75,"NTU","G"
"8879","FRK","Turbidity",2021-04-03 11:30:00,4.65,"NTU","G"
"8880","FRK","Turbidity",2021-04-03 11:45:00,4.81,"NTU","G"
"8881","FRK","Turbidity",2021-04-03 12:00:00,4.83,"NTU","G"
"8882","FRK","Turbidity",2021-04-03 12:15:00,6.29,"NTU","G"
"8883","FRK","Turbidity",2021-04-03 12:30:00,5.97,"NTU","G"
"8884","FRK","Turbidity",2021-04-03 12:45:00,6.32,"NTU","G"
"8885","FRK","Turbidity",2021-04-03 13:00:00,7.09,"NTU","G"
"8886","FRK","Turbidity",2021-04-03 13:15:00,7.59,"NTU","G"
"8887","FRK","Turbidity",2021-04-03 13:30:00,7.69,"NTU","G"
"8888","FRK","Turbidity",2021-04-03 13:45:00,7.95,"NTU","G"
"8889","FRK","Turbidity",2021-04-03 14:00:00,8.16,"NTU","G"
"8890","FRK","Turbidity",2021-04-03 14:15:00,8.33,"NTU","G"
"8891","FRK","Turbidity",2021-04-03 14:30:00,8.24,"NTU","G"
"8892","FRK","Turbidity",2021-04-03 14:45:00,8.65,"NTU","G"
"8893","FRK","Turbidity",2021-04-03 15:00:00,8.65,"NTU","G"
"8894","FRK","Turbidity",2021-04-03 15:15:00,8.99,"NTU","G"
"8895","FRK","Turbidity",2021-04-03 15:30:00,9.21,"NTU","G"
"8896","FRK","Turbidity",2021-04-03 15:45:00,9.5,"NTU","G"
"8897","FRK","Turbidity",2021-04-03 16:00:00,11.83,"NTU","G"
"8898","FRK","Turbidity",2021-04-03 16:15:00,12.62,"NTU","G"
"8899","FRK","Turbidity",2021-04-03 16:30:00,12.98,"NTU","G"
"8900","FRK","Turbidity",2021-04-03 16:45:00,14.75,"NTU","G"
"8901","FRK","Turbidity",2021-04-03 17:00:00,15.93,"NTU","G"
"8902","FRK","Turbidity",2021-04-03 17:15:00,15.96,"NTU","G"
"8903","FRK","Turbidity",2021-04-03 17:30:00,15.74,"NTU","G"
"8904","FRK","Turbidity",2021-04-03 17:45:00,12.95,"NTU","G"
"8905","FRK","Turbidity",2021-04-03 18:00:00,13.92,"NTU","G"
"8906","FRK","Turbidity",2021-04-03 18:15:00,12.92,"NTU","G"
"8907","FRK","Turbidity",2021-04-03 18:30:00,11.49,"NTU","G"
"8908","FRK","Turbidity",2021-04-03 18:45:00,10.81,"NTU","G"
"8909","FRK","Turbidity",2021-04-03 19:00:00,11.15,"NTU","G"
"8910","FRK","Turbidity",2021-04-03 19:15:00,10.22,"NTU","G"
"8911","FRK","Turbidity",2021-04-03 19:30:00,8.99,"NTU","G"
"8912","FRK","Turbidity",2021-04-03 19:45:00,8.33,"NTU","G"
"8913","FRK","Turbidity",2021-04-03 20:00:00,7.51,"NTU","G"
"8914","FRK","Turbidity",2021-04-03 20:15:00,6.91,"NTU","G"
"8915","FRK","Turbidity",2021-04-03 20:30:00,6.71,"NTU","G"
"8916","FRK","Turbidity",2021-04-03 20:45:00,6.85,"NTU","G"
"8917","FRK","Turbidity",2021-04-03 21:00:00,6.4,"NTU","G"
"8918","FRK","Turbidity",2021-04-03 21:15:00,6.16,"NTU","G"
"8919","FRK","Turbidity",2021-04-03 21:30:00,5.42,"NTU","G"
"8920","FRK","Turbidity",2021-04-03 21:45:00,5.07,"NTU","G"
"8921","FRK","Turbidity",2021-04-03 22:00:00,4.78,"NTU","G"
"8922","FRK","Turbidity",2021-04-03 22:15:00,4.91,"NTU","G"
"8923","FRK","Turbidity",2021-04-03 22:30:00,4.93,"NTU","G"
"8924","FRK","Turbidity",2021-04-03 22:45:00,4.48,"NTU","G"
"8925","FRK","Turbidity",2021-04-03 23:00:00,5.19,"NTU","G"
"8926","FRK","Turbidity",2021-04-03 23:15:00,4.65,"NTU","G"
"8927","FRK","Turbidity",2021-04-03 23:30:00,4.43,"NTU","G"
"8928","FRK","Turbidity",2021-04-03 23:45:00,4.39,"NTU","G"
"8929","FRK","Turbidity",2021-04-04 00:00:00,4.34,"NTU","G"
"8930","FRK","Turbidity",2021-04-04 00:15:00,4.23,"NTU","G"
"8931","FRK","Turbidity",2021-04-04 00:30:00,4.38,"NTU","G"
"8932","FRK","Turbidity",2021-04-04 00:45:00,4.01,"NTU","G"
"8933","FRK","Turbidity",2021-04-04 01:00:00,4.18,"NTU","G"
"8934","FRK","Turbidity",2021-04-04 01:15:00,4.23,"NTU","G"
"8935","FRK","Turbidity",2021-04-04 01:30:00,4.4,"NTU","G"
"8936","FRK","Turbidity",2021-04-04 01:45:00,4.33,"NTU","G"
"8937","FRK","Turbidity",2021-04-04 02:00:00,4.36,"NTU","G"
"8938","FRK","Turbidity",2021-04-04 02:15:00,4.32,"NTU","G"
"8939","FRK","Turbidity",2021-04-04 02:30:00,4.36,"NTU","G"
"8940","FRK","Turbidity",2021-04-04 02:45:00,4.37,"NTU","G"
"8941","FRK","Turbidity",2021-04-04 03:00:00,4.53,"NTU","G"
"8942","FRK","Turbidity",2021-04-04 03:15:00,4.79,"NTU","G"
"8943","FRK","Turbidity",2021-04-04 03:30:00,4.8,"NTU","G"
"8944","FRK","Turbidity",2021-04-04 03:45:00,5.09,"NTU","G"
"8945","FRK","Turbidity",2021-04-04 04:00:00,4.9,"NTU","G"
"8946","FRK","Turbidity",2021-04-04 04:15:00,5.01,"NTU","G"
"8947","FRK","Turbidity",2021-04-04 04:30:00,5.16,"NTU","G"
"8948","FRK","Turbidity",2021-04-04 04:45:00,4.65,"NTU","G"
"8949","FRK","Turbidity",2021-04-04 05:00:00,4.58,"NTU","G"
"8950","FRK","Turbidity",2021-04-04 05:15:00,4.26,"NTU","G"
"8951","FRK","Turbidity",2021-04-04 05:30:00,4.21,"NTU","G"
"8952","FRK","Turbidity",2021-04-04 05:45:00,4.11,"NTU","G"
"8953","FRK","Turbidity",2021-04-04 06:00:00,4.11,"NTU","G"
"8954","FRK","Turbidity",2021-04-04 06:15:00,4.24,"NTU","G"
"8955","FRK","Turbidity",2021-04-04 06:30:00,4.16,"NTU","G"
"8956","FRK","Turbidity",2021-04-04 06:45:00,4.5,"NTU","G"
"8957","FRK","Turbidity",2021-04-04 07:00:00,4,"NTU","G"
"8958","FRK","Turbidity",2021-04-04 07:15:00,4.08,"NTU","G"
"8959","FRK","Turbidity",2021-04-04 07:30:00,4.1,"NTU","G"
"8960","FRK","Turbidity",2021-04-04 07:45:00,4.15,"NTU","G"
"8961","FRK","Turbidity",2021-04-04 08:00:00,4.22,"NTU","G"
"8962","FRK","Turbidity",2021-04-04 08:15:00,4.05,"NTU","G"
"8963","FRK","Turbidity",2021-04-04 08:30:00,3.97,"NTU","G"
"8964","FRK","Turbidity",2021-04-04 08:45:00,4.32,"NTU","G"
"8965","FRK","Turbidity",2021-04-04 09:00:00,4.44,"NTU","G"
"8966","FRK","Turbidity",2021-04-04 09:15:00,4.33,"NTU","G"
"8967","FRK","Turbidity",2021-04-04 09:30:00,4.24,"NTU","G"
"8968","FRK","Turbidity",2021-04-04 09:45:00,4.34,"NTU","G"
"8969","FRK","Turbidity",2021-04-04 10:00:00,4.28,"NTU","G"
"8970","FRK","Turbidity",2021-04-04 10:15:00,4.02,"NTU","G"
"8971","FRK","Turbidity",2021-04-04 10:30:00,4.01,"NTU","G"
"8972","FRK","Turbidity",2021-04-04 10:45:00,4.3,"NTU","G"
"8973","FRK","Turbidity",2021-04-04 11:00:00,4.14,"NTU","G"
"8974","FRK","Turbidity",2021-04-04 11:15:00,3.94,"NTU","G"
"8975","FRK","Turbidity",2021-04-04 11:30:00,3.95,"NTU","G"
"8976","FRK","Turbidity",2021-04-04 11:45:00,3.75,"NTU","G"
"8977","FRK","Turbidity",2021-04-04 12:00:00,3.9,"NTU","G"
"8978","FRK","Turbidity",2021-04-04 12:15:00,3.86,"NTU","G"
"8979","FRK","Turbidity",2021-04-04 12:30:00,3.73,"NTU","G"
"8980","FRK","Turbidity",2021-04-04 13:30:00,3.62,"NTU","G"
"8981","FRK","Turbidity",2021-04-04 12:45:00,3.7,"NTU","G"
"8982","FRK","Turbidity",2021-04-04 13:00:00,3.69,"NTU","G"
"8983","FRK","Turbidity",2021-04-04 13:15:00,3.85,"NTU","G"
"8984","FRK","Turbidity",2021-04-04 13:45:00,3.48,"NTU","G"
"8985","FRK","Turbidity",2021-04-04 14:00:00,3.69,"NTU","G"
"8986","FRK","Turbidity",2021-04-04 14:15:00,3.76,"NTU","G"
"8987","FRK","Turbidity",2021-04-04 14:30:00,3.65,"NTU","G"
"8988","FRK","Turbidity",2021-04-04 14:45:00,3.75,"NTU","G"
"8989","FRK","Turbidity",2021-04-04 15:00:00,3.81,"NTU","G"
"8990","FRK","Turbidity",2021-04-04 15:15:00,3.89,"NTU","G"
"8991","FRK","Turbidity",2021-04-04 15:30:00,4.23,"NTU","G"
"8992","FRK","Turbidity",2021-04-04 15:45:00,4.1,"NTU","G"
"8993","FRK","Turbidity",2021-04-04 16:00:00,4.28,"NTU","G"
"8994","FRK","Turbidity",2021-04-04 16:15:00,4.33,"NTU","G"
"8995","FRK","Turbidity",2021-04-04 16:30:00,4.75,"NTU","G"
"8996","FRK","Turbidity",2021-04-04 16:45:00,4.9,"NTU","G"
"8997","FRK","Turbidity",2021-04-04 17:00:00,5.08,"NTU","G"
"8998","FRK","Turbidity",2021-04-04 17:15:00,5.31,"NTU","G"
"8999","FRK","Turbidity",2021-04-04 17:30:00,4.66,"NTU","G"
"9000","FRK","Turbidity",2021-04-04 17:45:00,4.7,"NTU","G"
"9001","FRK","Turbidity",2021-04-04 18:00:00,4.59,"NTU","G"
"9002","FRK","Turbidity",2021-04-04 18:15:00,5.38,"NTU","G"
"9003","FRK","Turbidity",2021-04-04 18:30:00,5.2,"NTU","G"
"9004","FRK","Turbidity",2021-04-04 18:45:00,5.42,"NTU","G"
"9005","FRK","Turbidity",2021-04-04 19:00:00,6.04,"NTU","G"
"9006","FRK","Turbidity",2021-04-04 19:15:00,5.77,"NTU","G"
"9007","FRK","Turbidity",2021-04-04 19:30:00,6.25,"NTU","G"
"9008","FRK","Turbidity",2021-04-04 19:45:00,6.14,"NTU","G"
"9009","FRK","Turbidity",2021-04-04 20:00:00,5.55,"NTU","G"
"9010","FRK","Turbidity",2021-04-04 20:15:00,4.69,"NTU","G"
"9011","FRK","Turbidity",2021-04-04 20:30:00,4.39,"NTU","G"
"9012","FRK","Turbidity",2021-04-04 20:45:00,4.28,"NTU","G"
"9013","FRK","Turbidity",2021-04-04 21:00:00,3.96,"NTU","G"
"9014","FRK","Turbidity",2021-04-04 21:15:00,3.87,"NTU","G"
"9015","FRK","Turbidity",2021-04-04 21:30:00,3.96,"NTU","G"
"9016","FRK","Turbidity",2021-04-04 21:45:00,3.68,"NTU","G"
"9017","FRK","Turbidity",2021-04-04 22:00:00,3.48,"NTU","G"
"9018","FRK","Turbidity",2021-04-04 22:15:00,3.84,"NTU","G"
"9019","FRK","Turbidity",2021-04-04 22:30:00,3.65,"NTU","G"
"9020","FRK","Turbidity",2021-04-04 22:45:00,3.77,"NTU","G"
"9021","FRK","Turbidity",2021-04-04 23:00:00,3.93,"NTU","G"
"9022","FRK","Turbidity",2021-04-04 23:15:00,3.96,"NTU","G"
"9023","FRK","Turbidity",2021-04-04 23:30:00,3.9,"NTU","G"
"9024","FRK","Turbidity",2021-04-04 23:45:00,4.02,"NTU","G"
"9025","FRK","Turbidity",2021-04-05 00:00:00,3.95,"NTU","G"
"9026","FRK","Turbidity",2021-04-05 00:15:00,3.93,"NTU","G"
"9027","FRK","Turbidity",2021-04-05 00:30:00,3.86,"NTU","G"
"9028","FRK","Turbidity",2021-04-05 00:45:00,3.67,"NTU","G"
"9029","FRK","Turbidity",2021-04-05 01:00:00,3.66,"NTU","G"
"9030","FRK","Turbidity",2021-04-05 01:15:00,3.68,"NTU","G"
"9031","FRK","Turbidity",2021-04-05 02:15:00,3.39,"NTU","G"
"9032","FRK","Turbidity",2021-04-05 01:30:00,4.04,"NTU","G"
"9033","FRK","Turbidity",2021-04-05 01:45:00,3.44,"NTU","G"
"9034","FRK","Turbidity",2021-04-05 02:00:00,3.55,"NTU","G"
"9035","FRK","Turbidity",2021-04-05 02:30:00,3.63,"NTU","G"
"9036","FRK","Turbidity",2021-04-05 02:45:00,3.57,"NTU","G"
"9037","FRK","Turbidity",2021-04-05 03:00:00,3.67,"NTU","G"
"9038","FRK","Turbidity",2021-04-05 03:15:00,3.75,"NTU","G"
"9039","FRK","Turbidity",2021-04-05 03:30:00,3.84,"NTU","G"
"9040","FRK","Turbidity",2021-04-05 03:45:00,3.49,"NTU","G"
"9041","FRK","Turbidity",2021-04-05 04:00:00,3.46,"NTU","G"
"9042","FRK","Turbidity",2021-04-05 04:15:00,3.63,"NTU","G"
"9043","FRK","Turbidity",2021-04-05 04:30:00,3.48,"NTU","G"
"9044","FRK","Turbidity",2021-04-05 04:45:00,3.43,"NTU","G"
"9045","FRK","Turbidity",2021-04-05 05:00:00,3.42,"NTU","G"
"9046","FRK","Turbidity",2021-04-05 05:15:00,3.43,"NTU","G"
"9047","FRK","Turbidity",2021-04-05 05:30:00,3.51,"NTU","G"
"9048","FRK","Turbidity",2021-04-05 05:45:00,3.47,"NTU","G"
"9049","FRK","Turbidity",2021-04-05 06:00:00,3.42,"NTU","G"
"9050","FRK","Turbidity",2021-04-05 06:15:00,3.37,"NTU","G"
"9051","FRK","Turbidity",2021-04-05 06:30:00,3.51,"NTU","G"
"9052","FRK","Turbidity",2021-04-05 06:45:00,3.48,"NTU","G"
"9053","FRK","Turbidity",2021-04-05 07:00:00,3.43,"NTU","G"
"9054","FRK","Turbidity",2021-04-05 07:15:00,3.32,"NTU","G"
"9055","FRK","Turbidity",2021-04-05 07:30:00,3.33,"NTU","G"
"9056","FRK","Turbidity",2021-04-05 07:45:00,3.28,"NTU","G"
"9057","FRK","Turbidity",2021-04-05 08:00:00,3.43,"NTU","G"
"9058","FRK","Turbidity",2021-04-05 08:15:00,3.47,"NTU","G"
"9059","FRK","Turbidity",2021-04-05 08:30:00,3.78,"NTU","G"
"9060","FRK","Turbidity",2021-04-05 08:45:00,3.63,"NTU","G"
"9061","FRK","Turbidity",2021-04-05 09:00:00,3.7,"NTU","G"
"9062","FRK","Turbidity",2021-04-05 09:15:00,3.77,"NTU","G"
"9063","FRK","Turbidity",2021-04-05 09:30:00,3.9,"NTU","G"
"9064","FRK","Turbidity",2021-04-05 09:45:00,3.69,"NTU","G"
"9065","FRK","Turbidity",2021-04-05 10:00:00,3.8,"NTU","G"
"9066","FRK","Turbidity",2021-04-05 10:15:00,3.91,"NTU","G"
"9067","FRK","Turbidity",2021-04-05 10:30:00,4.08,"NTU","G"
"9068","FRK","Turbidity",2021-04-05 10:45:00,4.26,"NTU","G"
"9069","FRK","Turbidity",2021-04-05 11:00:00,4.8,"NTU","G"
